"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
0.000000000E0,4.261674600E1,-7.887251264E1,3.740361660E2,3.402690430E2,1.360000014E0,1.118000031E2,5.452280003E-3,6.432000160E0,8.000000000E0,0.000000000E0
9.408033850E-1,4.261674749E1,-7.887244604E1,3.749957940E2,3.412286987E2,8.500000238E-1,9.309999847E1,7.648787169E-3,3.216000080E0,4.000000000E0,1.500000000E1
1.948818802E0,4.261674778E1,-7.887241920E1,3.740220882E2,3.402550049E2,8.199999928E-1,9.319999695E1,9.345163739E-3,3.216000080E0,3.000000000E0,1.900000000E1
2.941712447E0,4.261674519E1,-7.887239877E1,3.743127215E2,3.405456543E2,8.399999738E-1,9.319999695E1,1.057027973E-2,3.216000080E0,3.000000000E0,2.000000000E1
3.943551353E0,4.261674419E1,-7.887238386E1,3.742212813E2,3.404542236E2,5.600000024E-1,9.319999695E1,1.190910721E-2,3.216000080E0,3.000000000E0,2.300000000E1
4.947186248E0,4.261674374E1,-7.887236751E1,3.743336992E2,3.405666504E2,8.399999738E-1,9.290000153E1,1.317404631E-2,3.216000080E0,3.000000000E0,2.300000000E1
5.941597706E0,4.261674305E1,-7.887235208E1,3.744950671E2,3.407280273E2,8.100000024E-1,9.880000305E1,1.435484786E-2,3.216000080E0,3.000000000E0,2.300000000E1
6.943859477E0,4.261674265E1,-7.887233766E1,3.741095612E2,3.403425293E2,8.399999738E-1,9.859999847E1,1.549099143E-2,3.216000080E0,3.000000000E0,2.300000000E1
7.943255518E0,4.261674146E1,-7.887232387E1,3.743569882E2,3.405899658E2,9.200000167E-1,9.840000153E1,1.660519797E-2,3.216000080E0,3.000000000E0,2.300000000E1
8.936091872E0,4.261674040E1,-7.887231033E1,3.739916838E2,3.402246704E2,8.899999857E-1,8.950000000E1,1.766128283E-2,3.216000080E0,3.000000000E0,2.300000000E1
9.953101611E0,4.261673969E1,-7.887229746E1,3.737066417E2,3.399396362E2,8.199999928E-1,8.950000000E1,1.876760996E-2,3.216000080E0,3.000000000E0,2.300000000E1
1.094388833E1,4.261673965E1,-7.887228394E1,3.734118965E2,3.396448975E2,9.800000191E-1,8.950000000E1,1.994588423E-2,3.216000080E0,3.000000000E0,2.300000000E1
1.193620505E1,4.261674197E1,-7.887226989E1,3.732554015E2,3.394884033E2,1.090000033E0,8.909999847E1,2.114055941E-2,3.216000080E0,3.000000000E0,2.300000000E1
1.295029562E1,4.261674410E1,-7.887225558E1,3.733484177E2,3.395814209E2,1.080000043E0,9.019999695E1,2.231962587E-2,3.216000080E0,3.000000000E0,2.300000000E1
1.393795703E1,4.261674488E1,-7.887224121E1,3.739582151E2,3.401912231E2,9.700000286E-1,9.040000153E1,2.325642054E-2,3.216000080E0,3.000000000E0,2.400000000E1
1.494507182E1,4.261674317E1,-7.887223000E1,3.745357812E2,3.407687988E2,7.599999905E-1,9.069999695E1,2.414150665E-2,3.216000080E0,3.000000000E0,2.500000000E1
1.593549333E1,4.261674155E1,-7.887221941E1,3.750291803E2,3.412622070E2,8.799999952E-1,9.069999695E1,2.513877817E-2,3.216000080E0,3.000000000E0,2.500000000E1
1.693605864E1,4.261674076E1,-7.887220727E1,3.754133889E2,3.416464233E2,9.800000191E-1,9.280000305E1,2.620443712E-2,3.216000080E0,3.000000000E0,2.500000000E1
1.794220984E1,4.261674119E1,-7.887219426E1,3.757680591E2,3.420010986E2,9.499999881E-1,9.240000153E1,2.728459828E-2,3.216000080E0,3.000000000E0,2.500000000E1
1.893786775E1,4.261674126E1,-7.887218106E1,3.765987415E2,3.428317871E2,1.080000043E0,9.240000153E1,2.829110889E-2,3.216000080E0,3.000000000E0,2.400000000E1
1.993690072E1,4.261674089E1,-7.887216877E1,3.766262006E2,3.428592529E2,8.000000119E-1,9.240000153E1,2.933540867E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.094191359E1,4.261674106E1,-7.887215601E1,3.758101550E2,3.420432129E2,1.200000048E0,8.350000000E1,3.036490375E-2,3.216000080E0,3.000000000E0,2.300000000E1
2.193774822E1,4.261674145E1,-7.887214344E1,3.756159361E2,3.418489990E2,9.200000167E-1,8.390000153E1,3.138028082E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.294299879E1,4.261674207E1,-7.887213106E1,3.755141252E2,3.417471924E2,1.090000033E0,8.819999695E1,3.239914528E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.393882874E1,4.261674220E1,-7.887211861E1,3.756588340E2,3.418919067E2,9.200000167E-1,8.559999847E1,3.326408791E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.494426510E1,4.261674225E1,-7.887210804E1,3.744810337E2,3.407141113E2,8.500000238E-1,8.559999847E1,3.429336376E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.593820192E1,4.261674259E1,-7.887209547E1,3.756289778E2,3.418620605E2,1.169999957E0,8.559999847E1,3.565877998E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.694353650E1,4.261674328E1,-7.887207881E1,3.754992109E2,3.417322998E2,1.370000005E0,8.559999847E1,3.669437564E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.793721291E1,4.261674300E1,-7.887206616E1,3.759868752E2,3.422199707E2,8.299999833E-1,8.559999847E1,3.746260184E-2,3.216000080E0,3.000000000E0,2.300000000E1
2.894529426E1,4.261674329E1,-7.887205678E1,3.764806459E2,3.427137451E2,8.500000238E-1,8.250000000E1,3.827462877E-2,3.216000080E0,3.000000000E0,2.400000000E1
2.994248405E1,4.261674389E1,-7.887204689E1,3.763412384E2,3.425743408E2,8.899999857E-1,8.240000153E1,NaN,3.216000080E0,3.000000000E0,2.400000000E1
3.093885358E1,4.261674478E1,-7.887203995E1,3.768212178E2,3.430543213E2,4.600000083E-1,8.240000153E1,NaN,3.216000080E0,3.000000000E0,2.400000000E1
